Simulation level:metapop
Simulation finished in 121.94 s
Outputs stored in outputs/counts.csv
         250768863 function calls (217796981 primitive calls) in 123.470 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-610>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-611>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-615>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-630>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-617>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-619>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-620>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-621>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-629>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-624>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-625>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-632>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-637>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-638>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-639>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-643>:1(<module>)
        1    0.000    0.000    0.000    0.000 graphml.py:582(GraphMLWriterLxml)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-645>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-646>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-647>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-651>:1(<module>)
        1    0.000    0.000    0.000    0.000 graphml.py:567(IncrementalElement)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-652>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-653>:1(<module>)
        1    0.000    0.000    0.000    0.000 ElementTree.py:105(ParseError)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1249(XMLPullParser)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1361(TreeBuilder)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1437(XMLParser)
        1    0.000    0.000    0.000    0.000 ElementPath.py:255(_SelectorContext)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-655>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-656>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-657>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-659>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-660>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-667>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-668>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-673>:1(<module>)
        1    0.000    0.000    0.000    0.000 algebraicconnectivity.py:41(_PCGSolver)
        4    0.000    0.000    0.000    0.000 iterative.py:121(set_docstring)
        1    0.000    0.000    0.000    0.000 interface.py:458(_CustomLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:503(_SumLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:528(_ProductLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:578(_PowerLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:610(MatrixLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:626(_AdjointMatrixOperator)
        1    0.000    0.000    0.000    0.000 interface.py:641(IdentityOperator)
        1    0.000    0.000    0.000    0.000 _threadsafety.py:15(ReentrancyLock)
        1    0.000    0.000    0.000    0.000 <decorator-gen-5>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-6>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-8>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-9>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-10>:1(<module>)
        1    0.000    0.000    0.000    0.000 arpack.py:597(_UnsymmetricArpackParams)
        1    0.000    0.000    0.000    0.000 arpack.py:901(SpLuInv)
        1    0.000    0.000    0.000    0.000 arpack.py:948(IterInv)
        1    0.000    0.000    0.000    0.000 arpack.py:979(IterOpInv)
        1    0.000    0.000    0.000    0.000 _expm_multiply.py:305(LazyOperatorNormInfo)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-679>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-680>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-681>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-690>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-691>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-692>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-698>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-699>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-707>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-711>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-712>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-713>:1(<module>)
        1    0.000    0.000    0.000    0.000 calendar.py:21(InvalidIntervalException)
        1    0.000    0.000    0.000    0.000 calendar.py:108(EventCalendar)
        1    0.000    0.000    0.000    0.000 __init__.py:306(_CountryTimezoneDict)
        1    0.000    0.000    0.000    0.000 __init__.py:365(_CountryNameDict)
        1    0.000    0.000    0.000    0.000 __init__.py:391(_FixedOffset)
        1    0.000    0.000    0.000    0.000 exceptions.py:11(UnknownTimeZoneError)
        1    0.000    0.000    0.000    0.000 lazy.py:16(LazyDict)
        1    0.000    0.000    0.000    0.000 lazy.py:71(LazyList)
        2    0.000    0.000    0.000    0.000 lazy.py:144(LazySet)
        1    0.000    0.000    0.000    0.000 lazy.py:121(LazySet)
        1    0.000    0.000    0.000    0.000 tzinfo.py:66(BaseTzInfo)
        1    0.000    0.000    0.000    0.000 tzfile.py:13(_byte_string)
        1    0.000    0.000    0.000    0.000 config.py:181(DictWrapper)
        4    0.000    0.000    0.000    0.000 config.py:228(__init__)
        1    0.000    0.000    0.000    0.000 config.py:227(CallableDynamicDoc)
        1    0.000    0.000    0.000    0.000 config.py:382(option_context)
        2    0.000    0.000    0.000    0.000 config.py:568(_get_deprecated_option)
        1    0.000    0.000    0.000    0.000 config.py:596(_translate_key)
        4    0.000    0.000    0.000    0.000 config.py:755(is_type_factory)
        1    0.000    0.000    0.000    0.000 config_init.py:304(is_terminal)
        1    0.000    0.000    0.000    0.000 dtypes.py:69(__init__)
        1    0.000    0.000    0.000    0.000 generic.py:81(_ABCGeneric)
        1    0.000    0.000    0.000    0.000 __init__.py:105(EmptyDataError)
        1    0.000    0.000    0.000    0.000 __init__.py:153(MergeError)
        1    0.000    0.000    0.000    0.000 __init__.py:160(NullFrequencyError)
        1    0.000    0.000    0.000    0.000 __init__.py:172(AbstractMethodError)
        1    0.000    0.000    0.000    0.000 base.py:1025(ExtensionOpsMixin)
        1    0.000    0.000    0.000    0.000 function.py:35(CompatValidator)
        3    0.000    0.000    0.000    0.000 _decorators.py:215(rewrite_axis_style_signature)
        1    0.000    0.000    0.000    0.000 _decorators.py:247(Substitution)
        1    0.000    0.000    0.000    0.000 common.py:31(SettingWithCopyError)
        1    0.000    0.000    0.000    0.000 sorting.py:274(_KeyMapper)
        1    0.000    0.000    0.000    0.000 algorithms.py:1113(SelectN)
        1    0.000    0.000    0.000    0.000 accessor.py:48(PandasDelegate)
        1    0.000    0.000    0.000    0.000 accessor.py:153(CachedAccessor)
        1    0.000    0.000    0.000    0.000 base.py:47(StringMixin)
        1    0.000    0.000    0.000    0.000 base.py:155(SpecificationError)
        1    0.000    0.000    0.000    0.000 nanops.py:53(disallow)
        1    0.000    0.000    0.000    0.000 nanops.py:83(bottleneck_switch)
        6    0.000    0.000    0.000    0.000 nanops.py:1318(make_nancomp)
        1    0.000    0.000    0.000    0.000 offsets.py:501(BusinessMixin)
        1    0.000    0.000    0.000    0.000 offsets.py:1075(CustomBusinessHour)
        1    0.000    0.000    0.000    0.000 offsets.py:1143(MonthEnd)
        1    0.000    0.000    0.000    0.000 offsets.py:1396(SemiMonthEnd)
        1    0.000    0.000    0.000    0.000 offsets.py:1457(SemiMonthBegin)
        1    0.000    0.000    0.000    0.000 offsets.py:1882(BQuarterEnd)
        1    0.000    0.000    0.000    0.000 offsets.py:1899(BQuarterBegin)
        1    0.000    0.000    0.000    0.000 offsets.py:1908(QuarterEnd)
        1    0.000    0.000    0.000    0.000 offsets.py:1923(QuarterBegin)
        1    0.000    0.000    0.000    0.000 offsets.py:2016(YearEnd)
        1    0.000    0.000    0.000    0.000 base.py:164(InvalidIndexError)
       16    0.000    0.000    0.000    0.000 strings.py:1893(copy)
        1    0.000    0.000    0.000    0.000 sparse.py:1952(BaseAccessor)
        2    0.000    0.000    0.000    0.000 generic.py:298(<dictcomp>)
        4    0.000    0.000    0.000    0.000 interval.py:138(__call__)
        1    0.000    0.000    0.000    0.000 multi.py:55(MultiIndexUIntEngine)
        1    0.000    0.000    0.000    0.000 multi.py:94(MultiIndexPyIntEngine)
        1    0.000    0.000    0.000    0.000 indexing.py:34(get_indexers_list)
        1    0.000    0.000    0.000    0.000 indexing.py:50(_IndexSlice)
        1    0.000    0.000    0.000    0.000 indexing.py:2218(_AtIndexer)
        1    0.000    0.000    0.000    0.000 indexing.py:2293(_iAtIndexer)
        1    0.000    0.000    0.000    0.000 blocks.py:2093(FloatBlock)
        1    0.000    0.000    0.000    0.000 blocks.py:2157(ComplexBlock)
        1    0.000    0.000    0.000    0.000 blocks.py:2173(IntBlock)
        1    0.000    0.000    0.000    0.000 blocks.py:2192(DatetimeLikeBlockMixin)
        1    0.000    0.000    0.000    0.000 format.py:1132(FloatArrayFormatter)
        1    0.000    0.000    0.000    0.000 format.py:1292(IntArrayFormatter)
        1    0.000    0.000    0.000    0.000 format.py:1299(Datetime64Formatter)
        1    0.000    0.000    0.000    0.000 format.py:1486(Datetime64TZFormatter)
        1    0.000    0.000    0.000    0.000 format.py:1500(Timedelta64Formatter)
        1    0.000    0.000    0.000    0.000 common.py:68(BaseIterator)
        1    0.000    0.000    0.000    0.000 common.py:453(MMapWrapper)
        1    0.000    0.000    0.000    0.000 common.py:490(UTF8Recoder)
        1    0.000    0.000    0.000    0.000 client.py:173(HTTPMessage)
        1    0.000    0.000    0.000    0.000 client.py:1442(UnknownTransferEncoding)
        1    0.000    0.000    0.000    0.000 message.py:1168(EmailMessage)
        1    0.000    0.000    0.000    0.000 uu.py:39(Error)
        1    0.000    0.000    0.000    0.000 error.py:73(ContentTooShortError)
        1    0.000    0.000    0.000    0.000 response.py:14(addbase)
        1    0.000    0.000    0.000    0.000 response.py:37(addclosehook)
        1    0.000    0.000    0.000    0.000 response.py:68(addinfourl)
        1    0.000    0.000    0.000    0.000 request.py:630(HTTPErrorProcessor)
        1    0.000    0.000    0.000    0.000 request.py:651(HTTPRedirectHandler)
        1    0.000    0.000    0.000    0.000 request.py:793(ProxyHandler)
        1    0.000    0.000    0.000    0.000 request.py:835(HTTPPasswordMgr)
        1    0.000    0.000    0.000    0.000 request.py:1020(HTTPBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:1212(ProxyDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:1224(AbstractHTTPHandler)
        1    0.000    0.000    0.000    0.000 request.py:1342(HTTPHandler)
        1    0.000    0.000    0.000    0.000 request.py:1384(UnknownHandler)
        1    0.000    0.000    0.000    0.000 request.py:1499(FTPHandler)
        1    0.000    0.000    0.000    0.000 request.py:1557(CacheFTPHandler)
        1    0.000    0.000    0.000    0.000 request.py:1610(DataHandler)
        1    0.000    0.000    0.000    0.000 request.py:2361(ftpwrapper)
        1    0.000    0.000    0.000    0.000 accessors.py:26(Properties)
        1    0.000    0.000    0.000    0.000 accessors.py:126(DatetimeProperties)
        1    0.000    0.000    0.000    0.000 accessors.py:197(TimedeltaProperties)
        1    0.000    0.000    0.000    0.000 __init__.py:292(<dictcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:313(set_level)
        1    0.000    0.000    0.000    0.000 __init__.py:70(_StrongRef)
        1    0.000    0.000    0.000    0.000 __init__.py:88(CallbackRegistry)
        1    0.000    0.000    0.000    0.000 __init__.py:505(GetRealpathAndStat)
        1    0.000    0.000    0.000    0.000 __init__.py:609(maxdict)
        1    0.000    0.000    0.000    0.000 __init__.py:867(Grouper)
        1    0.000    0.000    0.000    0.000 __init__.py:1274(<dictcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:1784(TimeoutError)
        1    0.000    0.000    0.000    0.000 __init__.py:1876(_str_equal)
        1    0.000    0.000    0.000    0.000 __init__.py:2017(_OrderedSet)
        1    0.000    0.000    0.000    0.000 rcsetup.py:153(validate_float_or_None)
        1    0.000    0.000    0.000    0.000 rcsetup.py:168(validate_string_or_None)
        1    0.000    0.000    0.000    0.000 rcsetup.py:190(validate_dpi)
        1    0.000    0.000    0.000    0.000 rcsetup.py:249(validate_backend)
        1    0.000    0.000    0.000    0.000 rcsetup.py:283(validate_nseq_float)
        1    0.000    0.000    0.000    0.000 rcsetup.py:309(__init__)
        1    0.000    0.000    0.000    0.000 rcsetup.py:324(<listcomp>)
        1    0.000    0.000    0.000    0.000 rcsetup.py:422(validate_fontsize_None)
        1    0.000    0.000    0.000    0.000 rcsetup.py:501(validate_ps_distiller)
        1    0.000    0.000    0.000    0.000 rcsetup.py:607(validate_hinting)
        1    0.000    0.000    0.000    0.000 rcsetup.py:644(validate_sketch)
        1    0.000    0.000    0.000    0.000 pyparsing.py:260(<genexpr>)
       16    0.000    0.000    0.000    0.000 pyparsing.py:487(__getitem__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:631(__len__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1757(_FifoCache)
