Simulation level:metapop
Simulation finished in 107.32 s
Outputs stored in outputs/counts.csv
         238129223 function calls (202679393 primitive calls) in 110.198 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 reduction.py:10(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-423>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-425>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-466>:1(_not_implemented_for)
      306    0.000    0.000    0.000    0.000 nodes.py:27(__init__)
        1    0.000    0.000    0.000    0.000 loader.py:23(__init__)
       30    0.000    0.000    0.000    0.000 getlimits.py:42(<lambda>)
        9    0.000    0.000    0.000    0.000 utils.py:133(_get_indent)
       30    0.000    0.000    0.000    0.000 core.py:101(__gt__)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-117>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-333>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-453>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-651>:1(_open_file)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-669>:1(_not_implemented_for)
        2    0.000    0.000    0.000    0.000 simulation.py:115(__init__)
        1    0.000    0.000    0.000    0.000 annotation.py:12(<module>)
        1    0.000    0.000    0.000    0.000 compiler.py:2989(IdentifierPreparer)
        1    0.000    0.000    0.000    0.000 _compat_pickle.py:9(<module>)
        3    0.000    0.000    0.000    0.000 ansi.py:26(__init__)
       11    0.000    0.000    0.000    0.000 numbers.py:616(_eval_subs)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-61>:1(_random_state)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-169>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-698>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 __init__.py:286(Verbose)
        1    0.000    0.000    0.000    0.000 glyphs.py:337(HArea)
       16    0.000    0.000    0.000    0.000 textwrap.py:160(_split)
      241    0.000    0.000    0.000    0.000 scanner.py:728(check_plain)
       74    0.000    0.000    0.000    0.000 numbers.py:1949(_as_mpf_val)
        2    0.000    0.000    0.000    0.000 add.py:554(_eval_is_odd)
       83    0.000    0.000    0.000    0.000 idtracking.py:99(load)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-67>:1(_random_state)
        2    0.000    0.000    0.000    0.000 recognition.py:187(is_tree)
        2    0.000    0.000    0.000    0.000 rcsetup.py:329(validate_color_or_inherit)
       12    0.000    0.000    0.000    0.000 six.py:80(_import_module)
     1058    0.000    0.000    0.000    0.000 {built-in method gmpy2.bit_length}
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-13>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-63>:1(_random_state)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-197>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-229>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-326>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-330>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-409>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-657>:1(_open_file)
      108    0.000    0.000    0.000    0.000 wrappers.py:140(__init__)
        1    0.000    0.000    0.000    0.000 formatters.py:408(DatetimeTickFormatter)
        1    0.000    0.000    0.000    0.000 schema.py:133(Table)
    46/40    0.000    0.000    0.000    0.000 expr.py:347(is_number)
       16    0.000    0.000    0.000    0.000 evalf.py:1421(_evalf)
        1    0.000    0.000    0.000    0.000 constants.py:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-173>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-427>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-475>:1(_not_implemented_for)
       16    0.000    0.000    0.000    0.000 strings.py:1851(_noarg_wrapper)
       28    0.000    0.000    0.000    0.000 pyparsing.py:1305(wrapper)
        1    0.000    0.000    0.000    0.000 selectable.py:279(HasSuffixes)
        5    0.000    0.000    0.000    0.000 __init__.py:42(__getattr__)
       67    0.000    0.000    0.000    0.000 sre_parse.py:837(_parse_flags)
        1    0.000    0.000    0.000    0.000 error.py:2(<module>)
        1    0.000    0.000    0.000    0.000 events.py:4(<module>)
       13    0.000    0.000    0.000    0.000 numbers.py:590(_eval_evalf)
        1    0.000    0.000    0.000    0.000 function.py:317(Function)
        1    0.000    0.000    0.000    0.000 hyperbolic.py:1111(asech)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-191>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-587>:1(_random_state)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-627>:1(_open_file)
       60    0.000    0.000    0.000    0.000 cm.py:47(<listcomp>)
        1    0.000    0.000    0.000    0.000 layouts.py:439(Tabs)
     1068    0.000    0.000    0.000    0.000 {method 'issubset' of 'set' objects}
      317    0.000    0.000    0.000    0.000 overrides.py:112(array_function_dispatch)
       18    0.000    0.000    0.000    0.000 core.py:992(__init__)
       39    0.000    0.000    0.000    0.000 environment.py:403(iter_extensions)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-325>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-625>:1(_open_file)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-632>:1(_not_implemented_for)
      114    0.000    0.000    0.000    0.000 __init__.py:144(<genexpr>)
       19    0.000    0.000    0.000    0.000 os.py:770(getenv)
      482    0.000    0.000    0.000    0.000 parser.py:114(get_event)
        1    0.000    0.000    0.000    0.000 emitter.py:9(<module>)
        1    0.000    0.000    0.000    0.000 getlimits.py:3(<module>)
        1    0.000    0.000    0.000    0.000 metapop_process_manager.py:6(<module>)
        1    0.000    0.000    0.000    0.000 matrices.py:4205(_MinimalMatrix)
       13    0.000    0.000    0.000    0.000 environment.py:516(preprocess)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-25>:1(_nodes_or_number)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-49>:1(_random_state)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-470>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-560>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 pytables.py:4593(AppendableMultiFrameTable)
        1    0.000    0.000    0.000    0.000 tools.py:1261(EditTool)
        2    0.000    0.000    0.000    0.000 base.py:237(_listen)
      326    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
        6    0.000    0.000    0.000    0.000 reader.py:146(update)
     1163    0.000    0.000    0.000    0.000 copy.py:111(_copy_immutable)
        1    0.000    0.000    0.000    0.000 ctx_iv.py:140(ivmpc)
        6    0.000    0.000    0.000    0.000 sets.py:1984(_contains)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-9>:1(_random_state)
        1    0.000    0.000    0.000    0.000 sf_error.py:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-110>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-113>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-293>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-301>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-671>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 annotations.py:121(LegendItem)
       57    0.000    0.000    0.000    0.000 sre_compile.py:432(_generate_overlap_table)
        1    0.000    0.000    0.000    0.000 threading.py:264(wait)
        1    0.000    0.000    0.000    0.000 polyutils.py:45(<module>)
       15    0.000    0.000    0.000    0.000 version.py:302(__init__)
        1    0.000    0.000    0.000    0.000 finite_diff.py:18(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-29>:1(_nodes_or_number)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-27>:1(_nodes_or_number)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-57>:1(_random_state)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-551>:1(_random_state)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-676>:1(_not_implemented_for)
      267    0.000    0.000    0.000    0.000 bases.py:115(_sphinx_model_link)
        1    0.000    0.000    0.000    0.000 formatters.py:80(BasicTickFormatter)
        2    0.000    0.000    0.000    0.000 registry.py:227(base_listen)
        3    0.000    0.000    0.000    0.000 pathlib.py:1251(mkdir)
       17    0.000    0.000    0.000    0.000 symbol.py:242(_hashable_content)
        1    0.000    0.000    0.000    0.000 boolalg.py:586(Xor)
        1    0.000    0.000    0.000    0.000 miscellaneous.py:35(__new__)
        1    0.000    0.000    0.000    0.000 streams.py:2(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-163>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-329>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-549>:1(_random_state)
        4    0.000    0.000    0.000    0.000 future.py:51(with_metaclass)
        1    0.000    0.000    0.000    0.000 pandas.py:9(<module>)
        1    0.000    0.000    0.000    0.000 selectable.py:1337(TableSample)
     1089    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
      153    0.000    0.000    0.000    0.000 parse.py:107(<genexpr>)
        1    0.000    0.000    0.000    0.000 operations.py:378(LatticeOp)
      143    0.000    0.000    0.000    0.000 function.py:125(<listcomp>)
        1    0.000    0.000    0.000    0.000 hyperbolic.py:200(cosh)
        9    0.000    0.000    0.000    0.000 compiler.py:1471(binop)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-138>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-449>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-465>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-675>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 _odfreader.py:1(<module>)
       48    0.000    0.000    0.000    0.000 pretty_symbology.py:116(<lambda>)
        1    0.000    0.000    0.000    0.000 error_functions.py:27(erf)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-469>:1(_random_state)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-573>:1(_random_state)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-589>:1(_random_state)
        1    0.000    0.000    0.000    0.000 interface.py:41(<module>)
        1    0.000    0.000    0.000    0.000 lazy.py:1(<module>)
        1    0.000    0.000    0.000    0.000 query.py:10(<module>)
        1    0.000    0.000    0.000    0.000 _monitor.py:1(<module>)
      281    0.000    0.000    0.000    0.000 function_base.py:434(_add_docstring)
        1    0.000    0.000    0.000    0.000 _iotools.py:3(<module>)
        2    0.000    0.000    0.000    0.000 add.py:555(<listcomp>)
        1    0.000    0.000    0.000    0.000 codeprinter.py:1(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:1(<module>)
        3    0.000    0.000    0.000    0.000 core.py:1(<module>)
        5    0.000    0.000    0.000    0.000 six.py:114(_resolve)
        1    0.000    0.000    0.000    0.000 class_registry.py:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-223>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-575>:1(_random_state)
        3    0.000    0.000    0.000    0.000 paths.py:53(bokehjsdir)
        1    0.000    0.000    0.000    0.000 grids.py:46(Grid)
        1    0.000    0.000    0.000    0.000 selectable.py:1369(CTE)
      212    0.000    0.000    0.000    0.000 inspect.py:504(_is_wrapper)
      266    0.000    0.000    0.000    0.000 pyparsing.py:3270(<genexpr>)
       14    0.000    0.000    0.000    0.000 lambdify.py:438(array_wrap)
       33    0.000    0.000    0.000    0.000 operations.py:64(_new_rawargs)
        8    0.000    0.000    0.000    0.000 dag.py:123(topological_sort)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-318>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-342>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-593>:1(_random_state)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-601>:1(_random_state)
       51    0.000    0.000    0.000    0.000 common.py:247(_infer_compression)
        2    0.000    0.000    0.000    0.000 attr.py:126(append)
        1    0.000    0.000    0.000    0.000 bdb.py:1(<module>)
       10    0.000    0.000    0.000    0.000 mul.py:36(_unevaluated_Mul)
        1    0.000    0.000    0.000    0.000 hyperbolic.py:679(csch)
       59    0.000    0.000    0.000    0.000 typing.py:629(<genexpr>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-305>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-663>:1(_open_file)
       13    0.000    0.000    0.000    0.000 nanops.py:61(__call__)
     1235    0.000    0.000    0.000    0.000 bases.py:310(wrap)
        2    0.000    0.000    0.000    0.000 simulation.py:37(__init__)
        1    0.000    0.000    0.000    0.000 schema.py:2015(ColumnDefault)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:115(_add_aliases)
        1    0.000    0.000    0.000    0.000 records.py:35(<module>)
        5    0.000    0.000    0.000    0.000 getlimits.py:365(__new__)
